iso_code;continent;location;date;population
BHR;Asia;Bahrain;1/04/2020;1701583
BHR;Asia;Bahrain;2/04/2020;1701583
BHR;Asia;Bahrain;3/04/2020;1701583
BHR;Asia;Bahrain;4/04/2020;1701583
BHR;Asia;Bahrain;5/04/2020;1701583
BHR;Asia;Bahrain;6/04/2020;1701583
BHR;Asia;Bahrain;7/04/2020;1701583
BHR;Asia;Bahrain;8/04/2020;1701583
BHR;Asia;Bahrain;9/04/2020;1701583
BHR;Asia;Bahrain;10/04/2020;1701583
BHR;Asia;Bahrain;11/04/2020;1701583
BHR;Asia;Bahrain;12/04/2020;1701583
BHR;Asia;Bahrain;13/04/2020;1701583
BHR;Asia;Bahrain;14/04/2020;1701583
BHR;Asia;Bahrain;15/04/2020;1701583
BHR;Asia;Bahrain;16/04/2020;1701583
BHR;Asia;Bahrain;17/04/2020;1701583
BHR;Asia;Bahrain;18/04/2020;1701583
BHR;Asia;Bahrain;19/04/2020;1701583
BHR;Asia;Bahrain;20/04/2020;1701583
BHR;Asia;Bahrain;21/04/2020;1701583
BHR;Asia;Bahrain;22/04/2020;1701583
BHR;Asia;Bahrain;23/04/2020;1701583
BHR;Asia;Bahrain;24/04/2020;1701583
BHR;Asia;Bahrain;25/04/2020;1701583
BHR;Asia;Bahrain;26/04/2020;1701583
BHR;Asia;Bahrain;27/04/2020;1701583
BHR;Asia;Bahrain;28/04/2020;1701583
BHR;Asia;Bahrain;29/04/2020;1701583
BHR;Asia;Bahrain;30/04/2020;1701583
BHR;Asia;Bahrain;1/05/2020;1701583
BHR;Asia;Bahrain;2/05/2020;1701583
BHR;Asia;Bahrain;3/05/2020;1701583
BHR;Asia;Bahrain;4/05/2020;1701583
BHR;Asia;Bahrain;5/05/2020;1701583
BHR;Asia;Bahrain;6/05/2020;1701583
BHR;Asia;Bahrain;7/05/2020;1701583
BHR;Asia;Bahrain;8/05/2020;1701583
BHR;Asia;Bahrain;9/05/2020;1701583
BHR;Asia;Bahrain;10/05/2020;1701583
BHR;Asia;Bahrain;11/05/2020;1701583
BHR;Asia;Bahrain;12/05/2020;1701583
BHR;Asia;Bahrain;13/05/2020;1701583
BHR;Asia;Bahrain;14/05/2020;1701583
BHR;Asia;Bahrain;15/05/2020;1701583
BHR;Asia;Bahrain;16/05/2020;1701583
BHR;Asia;Bahrain;17/05/2020;1701583
BHR;Asia;Bahrain;18/05/2020;1701583
BHR;Asia;Bahrain;19/05/2020;1701583
BHR;Asia;Bahrain;20/05/2020;1701583
BHR;Asia;Bahrain;21/05/2020;1701583
BHR;Asia;Bahrain;22/05/2020;1701583
BHR;Asia;Bahrain;23/05/2020;1701583
BHR;Asia;Bahrain;24/05/2020;1701583
BHR;Asia;Bahrain;25/05/2020;1701583
BHR;Asia;Bahrain;26/05/2020;1701583
BHR;Asia;Bahrain;27/05/2020;1701583
BHR;Asia;Bahrain;28/05/2020;1701583
BHR;Asia;Bahrain;29/05/2020;1701583
BHR;Asia;Bahrain;30/05/2020;1701583
BHR;Asia;Bahrain;31/05/2020;1701583
BHR;Asia;Bahrain;1/06/2020;1701583
BHR;Asia;Bahrain;2/06/2020;1701583
BHR;Asia;Bahrain;3/06/2020;1701583
BHR;Asia;Bahrain;4/06/2020;1701583
BHR;Asia;Bahrain;5/06/2020;1701583
BHR;Asia;Bahrain;6/06/2020;1701583
BHR;Asia;Bahrain;7/06/2020;1701583
BHR;Asia;Bahrain;8/06/2020;1701583
BGD;Asia;Bangladesh;4/03/2020;164689383
BGD;Asia;Bangladesh;5/03/2020;164689383
BGD;Asia;Bangladesh;6/03/2020;164689383
BGD;Asia;Bangladesh;7/03/2020;164689383
BGD;Asia;Bangladesh;8/03/2020;164689383
BGD;Asia;Bangladesh;9/03/2020;164689383
BGD;Asia;Bangladesh;10/03/2020;164689383
BGD;Asia;Bangladesh;11/03/2020;164689383
BGD;Asia;Bangladesh;12/03/2020;164689383
BGD;Asia;Bangladesh;13/03/2020;164689383
BGD;Asia;Bangladesh;14/03/2020;164689383
BGD;Asia;Bangladesh;15/03/2020;164689383
BGD;Asia;Bangladesh;16/03/2020;164689383
BGD;Asia;Bangladesh;17/03/2020;164689383
BGD;Asia;Bangladesh;18/03/2020;164689383
BGD;Asia;Bangladesh;19/03/2020;164689383
BGD;Asia;Bangladesh;20/03/2020;164689383
BGD;Asia;Bangladesh;21/03/2020;164689383
BGD;Asia;Bangladesh;22/03/2020;164689383
BGD;Asia;Bangladesh;23/03/2020;164689383
BGD;Asia;Bangladesh;24/03/2020;164689383
BGD;Asia;Bangladesh;25/03/2020;164689383
BGD;Asia;Bangladesh;26/03/2020;164689383
BGD;Asia;Bangladesh;27/03/2020;164689383
BGD;Asia;Bangladesh;28/03/2020;164689383
BGD;Asia;Bangladesh;29/03/2020;164689383
BGD;Asia;Bangladesh;30/03/2020;164689383
BGD;Asia;Bangladesh;31/03/2020;164689383
BGD;Asia;Bangladesh;1/04/2020;164689383
BGD;Asia;Bangladesh;2/04/2020;164689383
BGD;Asia;Bangladesh;3/04/2020;164689383
BGD;Asia;Bangladesh;4/04/2020;164689383
BGD;Asia;Bangladesh;5/04/2020;164689383
BGD;Asia;Bangladesh;6/04/2020;164689383
BGD;Asia;Bangladesh;7/04/2020;164689383
BGD;Asia;Bangladesh;8/04/2020;164689383
BGD;Asia;Bangladesh;9/04/2020;164689383
BGD;Asia;Bangladesh;10/04/2020;164689383
BGD;Asia;Bangladesh;11/04/2020;164689383
BGD;Asia;Bangladesh;12/04/2020;164689383
BGD;Asia;Bangladesh;13/04/2020;164689383
BGD;Asia;Bangladesh;14/04/2020;164689383
BGD;Asia;Bangladesh;15/04/2020;164689383
BGD;Asia;Bangladesh;16/04/2020;164689383
BGD;Asia;Bangladesh;17/04/2020;164689383
BGD;Asia;Bangladesh;18/04/2020;164689383
BGD;Asia;Bangladesh;19/04/2020;164689383
BGD;Asia;Bangladesh;20/04/2020;164689383
BGD;Asia;Bangladesh;21/04/2020;164689383
BGD;Asia;Bangladesh;22/04/2020;164689383
BGD;Asia;Bangladesh;23/04/2020;164689383
BGD;Asia;Bangladesh;24/04/2020;164689383
BGD;Asia;Bangladesh;25/04/2020;164689383
BGD;Asia;Bangladesh;26/04/2020;164689383
BGD;Asia;Bangladesh;27/04/2020;164689383
BGD;Asia;Bangladesh;28/04/2020;164689383
BGD;Asia;Bangladesh;29/04/2020;164689383
BGD;Asia;Bangladesh;30/04/2020;164689383
BGD;Asia;Bangladesh;1/05/2020;164689383
BGD;Asia;Bangladesh;2/05/2020;164689383
BGD;Asia;Bangladesh;3/05/2020;164689383
BGD;Asia;Bangladesh;4/05/2020;164689383
BGD;Asia;Bangladesh;5/05/2020;164689383
BGD;Asia;Bangladesh;6/05/2020;164689383
BGD;Asia;Bangladesh;7/05/2020;164689383
BGD;Asia;Bangladesh;8/05/2020;164689383
BGD;Asia;Bangladesh;9/05/2020;164689383
BGD;Asia;Bangladesh;10/05/2020;164689383
BGD;Asia;Bangladesh;11/05/2020;164689383
BGD;Asia;Bangladesh;12/05/2020;164689383
BGD;Asia;Bangladesh;13/05/2020;164689383
BGD;Asia;Bangladesh;14/05/2020;164689383
BGD;Asia;Bangladesh;15/05/2020;164689383
BGD;Asia;Bangladesh;16/05/2020;164689383
BGD;Asia;Bangladesh;17/05/2020;164689383
BGD;Asia;Bangladesh;18/05/2020;164689383
BGD;Asia;Bangladesh;19/05/2020;164689383
BGD;Asia;Bangladesh;20/05/2020;164689383
BGD;Asia;Bangladesh;21/05/2020;164689383
BGD;Asia;Bangladesh;22/05/2020;164689383
BGD;Asia;Bangladesh;23/05/2020;164689383
BGD;Asia;Bangladesh;24/05/2020;164689383
BGD;Asia;Bangladesh;25/05/2020;164689383
BGD;Asia;Bangladesh;26/05/2020;164689383
BGD;Asia;Bangladesh;27/05/2020;164689383
BGD;Asia;Bangladesh;28/05/2020;164689383
BGD;Asia;Bangladesh;29/05/2020;164689383
BGD;Asia;Bangladesh;30/05/2020;164689383
BGD;Asia;Bangladesh;31/05/2020;164689383
BGD;Asia;Bangladesh;1/06/2020;164689383
BGD;Asia;Bangladesh;2/06/2020;164689383
BGD;Asia;Bangladesh;3/06/2020;164689383
BGD;Asia;Bangladesh;4/06/2020;164689383
BGD;Asia;Bangladesh;5/06/2020;164689383
BGD;Asia;Bangladesh;6/06/2020;164689383
BGD;Asia;Bangladesh;7/06/2020;164689383
BGD;Asia;Bangladesh;8/06/2020;164689383
BRB;North America;Barbados;18/03/2020;287371
BRB;North America;Barbados;19/03/2020;287371
BRB;North America;Barbados;20/03/2020;287371
BRB;North America;Barbados;21/03/2020;287371
BRB;North America;Barbados;22/03/2020;287371
BRB;North America;Barbados;23/03/2020;287371
BRB;North America;Barbados;24/03/2020;287371
BRB;North America;Barbados;25/03/2020;287371
BRB;North America;Barbados;26/03/2020;287371
BRB;North America;Barbados;27/03/2020;287371
BRB;North America;Barbados;28/03/2020;287371
BRB;North America;Barbados;29/03/2020;287371
BRB;North America;Barbados;30/03/2020;287371
BRB;North America;Barbados;31/03/2020;287371
BRB;North America;Barbados;1/04/2020;287371
BRB;North America;Barbados;2/04/2020;287371
BRB;North America;Barbados;3/04/2020;287371
BRB;North America;Barbados;4/04/2020;287371
BRB;North America;Barbados;5/04/2020;287371
BRB;North America;Barbados;6/04/2020;287371
BRB;North America;Barbados;7/04/2020;287371
BRB;North America;Barbados;8/04/2020;287371
BRB;North America;Barbados;9/04/2020;287371
BRB;North America;Barbados;10/04/2020;287371
BRB;North America;Barbados;11/04/2020;287371
BRB;North America;Barbados;12/04/2020;287371
BRB;North America;Barbados;13/04/2020;287371
BRB;North America;Barbados;14/04/2020;287371
BRB;North America;Barbados;15/04/2020;287371
BRB;North America;Barbados;16/04/2020;287371
BRB;North America;Barbados;17/04/2020;287371
BRB;North America;Barbados;18/04/2020;287371
BRB;North America;Barbados;19/04/2020;287371
BRB;North America;Barbados;20/04/2020;287371
BRB;North America;Barbados;21/04/2020;287371
BRB;North America;Barbados;22/04/2020;287371
BRB;North America;Barbados;23/04/2020;287371
BRB;North America;Barbados;24/04/2020;287371
BRB;North America;Barbados;25/04/2020;287371
BRB;North America;Barbados;26/04/2020;287371
BRB;North America;Barbados;27/04/2020;287371
BRB;North America;Barbados;28/04/2020;287371
BRB;North America;Barbados;29/04/2020;287371
BRB;North America;Barbados;30/04/2020;287371
BRB;North America;Barbados;1/05/2020;287371
BRB;North America;Barbados;2/05/2020;287371
BRB;North America;Barbados;3/05/2020;287371
BRB;North America;Barbados;4/05/2020;287371
BRB;North America;Barbados;5/05/2020;287371
BRB;North America;Barbados;6/05/2020;287371
BRB;North America;Barbados;7/05/2020;287371
BRB;North America;Barbados;8/05/2020;287371
BRB;North America;Barbados;9/05/2020;287371
BRB;North America;Barbados;10/05/2020;287371
BRB;North America;Barbados;11/05/2020;287371
BRB;North America;Barbados;12/05/2020;287371
BRB;North America;Barbados;13/05/2020;287371
BRB;North America;Barbados;14/05/2020;287371
BRB;North America;Barbados;15/05/2020;287371
BRB;North America;Barbados;16/05/2020;287371
BRB;North America;Barbados;17/05/2020;287371
BRB;North America;Barbados;18/05/2020;287371
BRB;North America;Barbados;19/05/2020;287371
BRB;North America;Barbados;20/05/2020;287371
BRB;North America;Barbados;21/05/2020;287371
BRB;North America;Barbados;22/05/2020;287371
BRB;North America;Barbados;23/05/2020;287371
BRB;North America;Barbados;24/05/2020;287371
BRB;North America;Barbados;25/05/2020;287371
BRB;North America;Barbados;26/05/2020;287371
BRB;North America;Barbados;27/05/2020;287371
BRB;North America;Barbados;28/05/2020;287371
BRB;North America;Barbados;29/05/2020;287371
BRB;North America;Barbados;30/05/2020;287371
BRB;North America;Barbados;31/05/2020;287371
BRB;North America;Barbados;1/06/2020;287371
BRB;North America;Barbados;2/06/2020;287371
BRB;North America;Barbados;3/06/2020;287371
BRB;North America;Barbados;4/06/2020;287371
BRB;North America;Barbados;5/06/2020;287371
BRB;North America;Barbados;6/06/2020;287371
BRB;North America;Barbados;7/06/2020;287371
BRB;North America;Barbados;8/06/2020;287371
BLR;Europe;Belarus;31/12/2019;9449321
BLR;Europe;Belarus;1/01/2020;9449321
BLR;Europe;Belarus;2/01/2020;9449321
BLR;Europe;Belarus;3/01/2020;9449321
BLR;Europe;Belarus;4/01/2020;9449321
BLR;Europe;Belarus;5/01/2020;9449321
BLR;Europe;Belarus;6/01/2020;9449321
BLR;Europe;Belarus;7/01/2020;9449321
BLR;Europe;Belarus;8/01/2020;9449321
BLR;Europe;Belarus;9/01/2020;9449321
BLR;Europe;Belarus;10/01/2020;9449321
BLR;Europe;Belarus;11/01/2020;9449321
BLR;Europe;Belarus;12/01/2020;9449321
BLR;Europe;Belarus;13/01/2020;9449321
BLR;Europe;Belarus;14/01/2020;9449321
BLR;Europe;Belarus;15/01/2020;9449321
BLR;Europe;Belarus;16/01/2020;9449321
BLR;Europe;Belarus;17/01/2020;9449321
BLR;Europe;Belarus;18/01/2020;9449321
BLR;Europe;Belarus;19/01/2020;9449321
BLR;Europe;Belarus;20/01/2020;9449321
BLR;Europe;Belarus;21/01/2020;9449321
BLR;Europe;Belarus;22/01/2020;9449321
BLR;Europe;Belarus;23/01/2020;9449321
BLR;Europe;Belarus;24/01/2020;9449321
BLR;Europe;Belarus;25/01/2020;9449321
BLR;Europe;Belarus;26/01/2020;9449321
BLR;Europe;Belarus;27/01/2020;9449321
BLR;Europe;Belarus;28/01/2020;9449321
BLR;Europe;Belarus;29/01/2020;9449321
BLR;Europe;Belarus;30/01/2020;9449321
BLR;Europe;Belarus;31/01/2020;9449321
BLR;Europe;Belarus;1/02/2020;9449321
BLR;Europe;Belarus;2/02/2020;9449321
BLR;Europe;Belarus;3/02/2020;9449321
BLR;Europe;Belarus;4/02/2020;9449321
BLR;Europe;Belarus;5/02/2020;9449321
BLR;Europe;Belarus;6/02/2020;9449321
BLR;Europe;Belarus;7/02/2020;9449321
BLR;Europe;Belarus;8/02/2020;9449321
BLR;Europe;Belarus;9/02/2020;9449321
BLR;Europe;Belarus;10/02/2020;9449321
BLR;Europe;Belarus;11/02/2020;9449321
BLR;Europe;Belarus;12/02/2020;9449321
BLR;Europe;Belarus;13/02/2020;9449321
BLR;Europe;Belarus;14/02/2020;9449321
BLR;Europe;Belarus;15/02/2020;9449321
BLR;Europe;Belarus;16/02/2020;9449321
BLR;Europe;Belarus;17/02/2020;9449321
BLR;Europe;Belarus;18/02/2020;9449321
BLR;Europe;Belarus;19/02/2020;9449321
BLR;Europe;Belarus;20/02/2020;9449321
BLR;Europe;Belarus;21/02/2020;9449321
BLR;Europe;Belarus;22/02/2020;9449321
BLR;Europe;Belarus;23/02/2020;9449321
BLR;Europe;Belarus;24/02/2020;9449321
BLR;Europe;Belarus;25/02/2020;9449321
BLR;Europe;Belarus;26/02/2020;9449321
BLR;Europe;Belarus;27/02/2020;9449321
BLR;Europe;Belarus;28/02/2020;9449321
BLR;Europe;Belarus;29/02/2020;9449321
BLR;Europe;Belarus;1/03/2020;9449321
BLR;Europe;Belarus;2/03/2020;9449321
BLR;Europe;Belarus;3/03/2020;9449321
BLR;Europe;Belarus;4/03/2020;9449321
BLR;Europe;Belarus;5/03/2020;9449321
BLR;Europe;Belarus;6/03/2020;9449321
BLR;Europe;Belarus;7/03/2020;9449321
BLR;Europe;Belarus;8/03/2020;9449321
BLR;Europe;Belarus;9/03/2020;9449321
BLR;Europe;Belarus;10/03/2020;9449321
BLR;Europe;Belarus;11/03/2020;9449321
BLR;Europe;Belarus;12/03/2020;9449321
BLR;Europe;Belarus;13/03/2020;9449321
BLR;Europe;Belarus;14/03/2020;9449321
BLR;Europe;Belarus;15/03/2020;9449321
BLR;Europe;Belarus;16/03/2020;9449321
BLR;Europe;Belarus;17/03/2020;9449321
BLR;Europe;Belarus;18/03/2020;9449321
BLR;Europe;Belarus;19/03/2020;9449321
BLR;Europe;Belarus;20/03/2020;9449321
BLR;Europe;Belarus;21/03/2020;9449321
BLR;Europe;Belarus;22/03/2020;9449321
BLR;Europe;Belarus;23/03/2020;9449321
BLR;Europe;Belarus;24/03/2020;9449321
BLR;Europe;Belarus;25/03/2020;9449321
BLR;Europe;Belarus;26/03/2020;9449321
BLR;Europe;Belarus;27/03/2020;9449321
BLR;Europe;Belarus;28/03/2020;9449321
BLR;Europe;Belarus;29/03/2020;9449321
BLR;Europe;Belarus;30/03/2020;9449321
BLR;Europe;Belarus;31/03/2020;9449321
BLR;Europe;Belarus;1/04/2020;9449321
BLR;Europe;Belarus;2/04/2020;9449321
BLR;Europe;Belarus;3/04/2020;9449321
BLR;Europe;Belarus;4/04/2020;9449321
BLR;Europe;Belarus;5/04/2020;9449321
BLR;Europe;Belarus;6/04/2020;9449321
BLR;Europe;Belarus;7/04/2020;9449321
BLR;Europe;Belarus;8/04/2020;9449321
BLR;Europe;Belarus;9/04/2020;9449321
BLR;Europe;Belarus;10/04/2020;9449321
BLR;Europe;Belarus;11/04/2020;9449321
BLR;Europe;Belarus;12/04/2020;9449321
BLR;Europe;Belarus;13/04/2020;9449321
BLR;Europe;Belarus;14/04/2020;9449321
BLR;Europe;Belarus;15/04/2020;9449321
BLR;Europe;Belarus;16/04/2020;9449321
BLR;Europe;Belarus;17/04/2020;9449321
BLR;Europe;Belarus;18/04/2020;9449321
BLR;Europe;Belarus;19/04/2020;9449321
BLR;Europe;Belarus;20/04/2020;9449321
BLR;Europe;Belarus;21/04/2020;9449321
BLR;Europe;Belarus;22/04/2020;9449321
BLR;Europe;Belarus;23/04/2020;9449321
BLR;Europe;Belarus;24/04/2020;9449321
BLR;Europe;Belarus;25/04/2020;9449321
BLR;Europe;Belarus;26/04/2020;9449321
BLR;Europe;Belarus;27/04/2020;9449321
BLR;Europe;Belarus;28/04/2020;9449321
BLR;Europe;Belarus;29/04/2020;9449321
BLR;Europe;Belarus;30/04/2020;9449321
BLR;Europe;Belarus;1/05/2020;9449321
BLR;Europe;Belarus;2/05/2020;9449321
BLR;Europe;Belarus;3/05/2020;9449321
BLR;Europe;Belarus;4/05/2020;9449321
BLR;Europe;Belarus;5/05/2020;9449321
BLR;Europe;Belarus;6/05/2020;9449321
BLR;Europe;Belarus;7/05/2020;9449321
BLR;Europe;Belarus;8/05/2020;9449321
BLR;Europe;Belarus;9/05/2020;9449321
BLR;Europe;Belarus;10/05/2020;9449321
BLR;Europe;Belarus;11/05/2020;9449321
BLR;Europe;Belarus;12/05/2020;9449321
BLR;Europe;Belarus;13/05/2020;9449321
BLR;Europe;Belarus;14/05/2020;9449321
BLR;Europe;Belarus;15/05/2020;9449321
BLR;Europe;Belarus;16/05/2020;9449321
BLR;Europe;Belarus;17/05/2020;9449321
BLR;Europe;Belarus;18/05/2020;9449321
BLR;Europe;Belarus;19/05/2020;9449321
BLR;Europe;Belarus;20/05/2020;9449321
BLR;Europe;Belarus;21/05/2020;9449321
BLR;Europe;Belarus;22/05/2020;9449321
BLR;Europe;Belarus;23/05/2020;9449321
BLR;Europe;Belarus;24/05/2020;9449321
BLR;Europe;Belarus;25/05/2020;9449321
BLR;Europe;Belarus;26/05/2020;9449321
BLR;Europe;Belarus;27/05/2020;9449321
BLR;Europe;Belarus;28/05/2020;9449321
BLR;Europe;Belarus;29/05/2020;9449321
BLR;Europe;Belarus;30/05/2020;9449321
BLR;Europe;Belarus;31/05/2020;9449321
BLR;Europe;Belarus;1/06/2020;9449321
BLR;Europe;Belarus;2/06/2020;9449321
BLR;Europe;Belarus;3/06/2020;9449321
BLR;Europe;Belarus;4/06/2020;9449321
BLR;Europe;Belarus;5/06/2020;9449321
BLR;Europe;Belarus;6/06/2020;9449321
BLR;Europe;Belarus;7/06/2020;9449321
BLR;Europe;Belarus;8/06/2020;9449321
BEL;Europe;Belgium;31/12/2019;11589616
BEL;Europe;Belgium;1/01/2020;11589616
BEL;Europe;Belgium;2/01/2020;11589616
BEL;Europe;Belgium;3/01/2020;11589616
BEL;Europe;Belgium;4/01/2020;11589616
BEL;Europe;Belgium;5/01/2020;11589616
BEL;Europe;Belgium;6/01/2020;11589616
BEL;Europe;Belgium;7/01/2020;11589616
BEL;Europe;Belgium;8/01/2020;11589616
BEL;Europe;Belgium;9/01/2020;11589616
BEL;Europe;Belgium;10/01/2020;11589616
BEL;Europe;Belgium;11/01/2020;11589616
BEL;Europe;Belgium;12/01/2020;11589616
BEL;Europe;Belgium;13/01/2020;11589616
BEL;Europe;Belgium;14/01/2020;11589616
BEL;Europe;Belgium;15/01/2020;11589616
BEL;Europe;Belgium;16/01/2020;11589616
BEL;Europe;Belgium;17/01/2020;11589616
BEL;Europe;Belgium;18/01/2020;11589616
BEL;Europe;Belgium;19/01/2020;11589616
BEL;Europe;Belgium;20/01/2020;11589616
BEL;Europe;Belgium;21/01/2020;11589616
BEL;Europe;Belgium;22/01/2020;11589616
BEL;Europe;Belgium;23/01/2020;11589616
BEL;Europe;Belgium;24/01/2020;11589616
BEL;Europe;Belgium;25/01/2020;11589616
BEL;Europe;Belgium;26/01/2020;11589616
BEL;Europe;Belgium;27/01/2020;11589616
BEL;Europe;Belgium;28/01/2020;11589616
BEL;Europe;Belgium;29/01/2020;11589616
BEL;Europe;Belgium;30/01/2020;11589616
BEL;Europe;Belgium;31/01/2020;11589616
BEL;Europe;Belgium;1/02/2020;11589616
BEL;Europe;Belgium;2/02/2020;11589616
BEL;Europe;Belgium;3/02/2020;11589616
BEL;Europe;Belgium;4/02/2020;11589616
BEL;Europe;Belgium;5/02/2020;11589616
BEL;Europe;Belgium;6/02/2020;11589616
BEL;Europe;Belgium;7/02/2020;11589616
BEL;Europe;Belgium;8/02/2020;11589616
BEL;Europe;Belgium;9/02/2020;11589616
BEL;Europe;Belgium;10/02/2020;11589616
BEL;Europe;Belgium;11/02/2020;11589616
BEL;Europe;Belgium;12/02/2020;11589616
BEL;Europe;Belgium;13/02/2020;11589616
BEL;Europe;Belgium;14/02/2020;11589616
BEL;Europe;Belgium;15/02/2020;11589616
BEL;Europe;Belgium;16/02/2020;11589616
BEL;Europe;Belgium;17/02/2020;11589616
BEL;Europe;Belgium;18/02/2020;11589616
BEL;Europe;Belgium;19/02/2020;11589616
BEL;Europe;Belgium;20/02/2020;11589616
BEL;Europe;Belgium;21/02/2020;11589616
BEL;Europe;Belgium;22/02/2020;11589616
BEL;Europe;Belgium;23/02/2020;11589616
BEL;Europe;Belgium;24/02/2020;11589616
BEL;Europe;Belgium;25/02/2020;11589616
BEL;Europe;Belgium;26/02/2020;11589616
BEL;Europe;Belgium;27/02/2020;11589616
BEL;Europe;Belgium;28/02/2020;11589616
BEL;Europe;Belgium;29/02/2020;11589616
BEL;Europe;Belgium;1/03/2020;11589616
BEL;Europe;Belgium;2/03/2020;11589616
BEL;Europe;Belgium;3/03/2020;11589616
BEL;Europe;Belgium;4/03/2020;11589616
BEL;Europe;Belgium;5/03/2020;11589616
BEL;Europe;Belgium;6/03/2020;11589616
BEL;Europe;Belgium;7/03/2020;11589616
BEL;Europe;Belgium;8/03/2020;11589616
BEL;Europe;Belgium;9/03/2020;11589616
BEL;Europe;Belgium;10/03/2020;11589616
BEL;Europe;Belgium;11/03/2020;11589616
BEL;Europe;Belgium;12/03/2020;11589616
BEL;Europe;Belgium;13/03/2020;11589616
BEL;Europe;Belgium;14/03/2020;11589616
BEL;Europe;Belgium;15/03/2020;11589616
BEL;Europe;Belgium;16/03/2020;11589616
BEL;Europe;Belgium;17/03/2020;11589616
BEL;Europe;Belgium;18/03/2020;11589616
BEL;Europe;Belgium;19/03/2020;11589616
BEL;Europe;Belgium;20/03/2020;11589616
BEL;Europe;Belgium;21/03/2020;11589616
BEL;Europe;Belgium;22/03/2020;11589616
BEL;Europe;Belgium;23/03/2020;11589616
BEL;Europe;Belgium;24/03/2020;11589616
BEL;Europe;Belgium;25/03/2020;11589616
BEL;Europe;Belgium;26/03/2020;11589616
BEL;Europe;Belgium;27/03/2020;11589616
BEL;Europe;Belgium;28/03/2020;11589616
BEL;Europe;Belgium;29/03/2020;11589616
BEL;Europe;Belgium;30/03/2020;11589616
BEL;Europe;Belgium;31/03/2020;11589616
BEL;Europe;Belgium;1/04/2020;11589616
BEL;Europe;Belgium;2/04/2020;11589616
BEL;Europe;Belgium;3/04/2020;11589616
BEL;Europe;Belgium;4/04/2020;11589616
BEL;Europe;Belgium;5/04/2020;11589616
BEL;Europe;Belgium;6/04/2020;11589616
BEL;Europe;Belgium;7/04/2020;11589616
BEL;Europe;Belgium;8/04/2020;11589616
BEL;Europe;Belgium;9/04/2020;11589616
BEL;Europe;Belgium;10/04/2020;11589616
BEL;Europe;Belgium;11/04/2020;11589616
BEL;Europe;Belgium;12/04/2020;11589616
BEL;Europe;Belgium;13/04/2020;11589616
BEL;Europe;Belgium;14/04/2020;11589616
BEL;Europe;Belgium;15/04/2020;11589616
BEL;Europe;Belgium;16/04/2020;11589616
BEL;Europe;Belgium;17/04/2020;11589616
BEL;Europe;Belgium;18/04/2020;11589616
BEL;Europe;Belgium;19/04/2020;11589616
BEL;Europe;Belgium;20/04/2020;11589616
BEL;Europe;Belgium;21/04/2020;11589616
BEL;Europe;Belgium;22/04/2020;11589616
BEL;Europe;Belgium;23/04/2020;11589616
BEL;Europe;Belgium;24/04/2020;11589616
BEL;Europe;Belgium;25/04/2020;11589616
BEL;Europe;Belgium;26/04/2020;11589616
BEL;Europe;Belgium;27/04/2020;11589616
BEL;Europe;Belgium;28/04/2020;11589616
BEL;Europe;Belgium;29/04/2020;11589616
BEL;Europe;Belgium;30/04/2020;11589616
BEL;Europe;Belgium;1/05/2020;11589616
BEL;Europe;Belgium;2/05/2020;11589616
BEL;Europe;Belgium;3/05/2020;11589616
BEL;Europe;Belgium;4/05/2020;11589616
BEL;Europe;Belgium;5/05/2020;11589616
BEL;Europe;Belgium;6/05/2020;11589616
BEL;Europe;Belgium;7/05/2020;11589616
BEL;Europe;Belgium;8/05/2020;11589616
BEL;Europe;Belgium;9/05/2020;11589616
BEL;Europe;Belgium;10/05/2020;11589616
BEL;Europe;Belgium;11/05/2020;11589616
BEL;Europe;Belgium;12/05/2020;11589616
BEL;Europe;Belgium;13/05/2020;11589616
BEL;Europe;Belgium;14/05/2020;11589616
BEL;Europe;Belgium;15/05/2020;11589616
BEL;Europe;Belgium;16/05/2020;11589616
BEL;Europe;Belgium;17/05/2020;11589616
BEL;Europe;Belgium;18/05/2020;11589616
BEL;Europe;Belgium;19/05/2020;11589616
BEL;Europe;Belgium;20/05/2020;11589616
BEL;Europe;Belgium;21/05/2020;11589616
BEL;Europe;Belgium;22/05/2020;11589616
BEL;Europe;Belgium;23/05/2020;11589616
BEL;Europe;Belgium;24/05/2020;11589616
BEL;Europe;Belgium;25/05/2020;11589616
BEL;Europe;Belgium;26/05/2020;11589616
BEL;Europe;Belgium;27/05/2020;11589616
BEL;Europe;Belgium;28/05/2020;11589616
BEL;Europe;Belgium;29/05/2020;11589616
BEL;Europe;Belgium;30/05/2020;11589616
BEL;Europe;Belgium;31/05/2020;11589616
BEL;Europe;Belgium;1/06/2020;11589616
BEL;Europe;Belgium;2/06/2020;11589616
BEL;Europe;Belgium;3/06/2020;11589616
BEL;Europe;Belgium;4/06/2020;11589616
BEL;Europe;Belgium;5/06/2020;11589616
BEL;Europe;Belgium;6/06/2020;11589616
BEL;Europe;Belgium;7/06/2020;11589616
BEL;Europe;Belgium;8/06/2020;11589616
BLZ;North America;Belize;24/03/2020;397621
BLZ;North America;Belize;25/03/2020;397621
BLZ;North America;Belize;26/03/2020;397621
BLZ;North America;Belize;27/03/2020;397621
BLZ;North America;Belize;28/03/2020;397621
BLZ;North America;Belize;29/03/2020;397621
BLZ;North America;Belize;30/03/2020;397621
BLZ;North America;Belize;31/03/2020;397621
